velocity,amplitude
-45.02711,0.098388
-45.07518,0.138027
-45.12326,0.069227
-45.17134,-0.138455
-45.21942,-0.033233
-45.2675,0.215513
-45.31557,0.037259
-45.36365,-0.042864
-45.41173,0.114359
-45.45981,-0.030814
-45.50789,-0.346609
-45.55596,-0.307387
-45.60404,-0.105381
-45.65212,-0.122352
-45.7002,-0.199193
-45.74828,-0.240434
-45.79635,-0.2271
-45.84443,-0.098623
-45.89251,0.136484
-45.94059,0.14763
-45.98867,-0.053263
-46.03674,-0.139928
-46.08482,-0.231541
-46.1329,-0.229494
-46.18098,-0.131195
-46.22906,-0.135914
-46.27713,-0.172172
-46.32521,-0.175419
-46.37329,-0.077762
-46.42137,-0.093849
-46.46945,-0.295054
-46.51752,-0.350807
-46.5656,-0.130746
-46.61368,0.065727
-46.66176,-0.083578
-46.70984,-0.176845
-46.75791,-0.076031
-46.80599,-0.064671
-46.85407,-0.049394
-46.90215,-0.039373
-46.95023,-0.192624
-46.9983,-0.184643
-47.04638,0.032825
-47.09446,-0.026686
-47.14254,-0.150809
-47.19062,-0.032187
-47.23869,0.095624
-47.28677,-0.044066
-47.33485,-0.238135
-47.38293,-0.097162
-47.431,0.277232
-47.47908,0.465275
-47.52716,0.41597
-47.57524,0.286599
-47.62332,0.069047
-47.67139,-0.065526
-47.71947,0.004772
-47.76755,0.105996
-47.81563,0.081217
-47.86371,-0.017545
-47.91179,-0.010143
-47.95986,0.043734
-48.00794,-0.097053
-48.05602,-0.147163
-48.1041,-0.04418
-48.15217,0.022419
-48.20025,0.223547
-48.24833,0.263166
-48.29641,0.034344
-48.34449,0.035925
-48.39256,0.215888
-48.44064,0.171879
-48.48872,-0.106785
-48.5368,-0.217393
-48.58488,-0.198601
-48.63296,-0.238634
-48.68103,-0.142928
-48.72911,-0.055061
-48.77719,0.059871
-48.82527,0.181384
-48.87335,0.115113
-48.92142,-0.023228
-48.9695,-0.057492
-49.01758,0.109292
-49.06566,0.196298
-49.11373,0.141052
-49.16181,0.089277
-49.20989,-0.026597
-49.25797,-0.208644
-49.30605,-0.337456
-49.35413,-0.122225
-49.4022,0.123016
-49.45028,-0.008376
-49.49836,-0.067679
-49.54644,0.077752
-49.59452,0.119405
-49.64259,0.03992
-49.69067,-0.09867
-49.73875,-0.119812
-49.78683,-0.016013
-49.8349,-0.015406
-49.88298,-0.071774
-49.93106,0.013912
-49.97914,0.18846
-50.02722,0.032284
-50.07529,-0.311913
-50.12337,-0.361273
-50.17145,-0.155154
-50.21953,0.057721
-50.26761,0.030091
-50.31568,-0.071123
-50.36376,-0.031267
-50.41184,0.023525
-50.45992,0.147158
-50.508,0.252343
-50.55607,0.068035
-50.60415,-0.133076
-50.65223,0.066644
-50.70031,0.291699
-50.74839,0.200136
-50.79646,0.129286
-50.84454,0.08834
-50.89262,-0.009527
-50.9407,0.01005
-50.98878,0.157252
-51.03685,0.287728
-51.08493,0.225791
-51.13301,0.070057
-51.18109,-0.064727
-51.22917,-0.104646
-51.27724,-0.021335
-51.32532,-0.024481
-51.3734,-0.079924
-51.42148,-0.116516
-51.46956,-0.082999
-51.51763,0.057041
-51.56571,0.091294
-51.61379,0.008215
-51.66187,-0.139931
-51.70995,-0.277144
-51.75802,-0.154575
-51.8061,0.059139
-51.85418,0.024234
-51.90226,-0.041765
-51.95034,-0.020532
-51.99841,-0.033203
-52.04649,0.042026
-52.09457,0.055013
-52.14265,0.045897
-52.19073,0.066969
-52.2388,-0.109609
-52.28688,-0.078015
-52.33496,0.241953
-52.38304,0.338434
-52.43112,0.083263
-52.47919,-0.266871
-52.52727,-0.112472
-52.57535,0.225936
-52.62343,0.082073
-52.67151,0.053525
-52.71958,0.100146
-52.76766,-0.094288
-52.81574,-0.022996
-52.86382,0.092163
-52.9119,-0.077777
-52.95997,-0.103017
-53.00805,0.036036
-53.05613,0.12602
-53.10421,0.121892
-53.15229,0.048799
-53.20036,0.124518
-53.24844,0.184211
-53.29652,0.21041
-53.3446,0.366924
-53.39267,0.314726
-53.44075,-0.004958
-53.48883,-0.149431
-53.53691,-0.095821
-53.58499,-0.055367
-53.63307,-0.050695
-53.68114,0.002585
-53.72922,0.101888
-53.7773,0.092485
-53.82538,0.092235
-53.87345,0.136105
-53.92153,0.161357
-53.96961,0.193998
-54.01769,0.080029
-54.06577,-0.227606
-54.11384,-0.347134
-54.16192,-0.198219
-54.21,-0.046649
-54.25808,0.179553
-54.30616,0.177228
-54.35424,-0.007356
-54.40231,0.093293
-54.45039,0.218087
-54.49847,0.11751
-54.54655,0.041314
-54.59463,0.117563
-54.6427,0.128662
-54.69078,0.074398
-54.73886,-0.027204
-54.78694,-0.20492
-54.83501,-0.301898
-54.88309,-0.306763
-54.93117,-0.253941
-54.97925,-0.003739
-55.02733,0.308226
-55.07541,0.343657
-55.12348,0.160778
-55.17156,-0.005535
-55.21964,-0.077772
-55.26772,-0.08523
-55.3158,0.010347
-55.36387,0.085523
-55.41195,-0.031481
-55.46003,-0.111634
-55.50811,-0.074351
-55.55618,-0.09668
-55.60426,-0.121125
-55.65234,-0.086468
-55.70042,-0.075916
-55.7485,-0.166062
-55.79657,-0.251721
-55.84465,-0.092334
-55.89273,0.132228
-55.94081,0.071469
-55.98889,-0.03105
-56.03697,0.048928
-56.08504,0.055037
-56.13312,-0.081326
-56.1812,-0.09492
-56.22928,0.033832
-56.27735,0.001212
-56.32543,-0.165163
-56.37351,-0.14945
-56.42159,0.023656
-56.46967,0.14881
-56.51774,0.073637
-56.56582,-0.131095
-56.6139,-0.144071
-56.66198,0.080741
-56.71006,0.332662
-56.75813,0.434055
-56.80621,0.263549
-56.85429,0.038864
-56.90237,0.061343
-56.95045,0.046467
-56.99852,-0.110659
-57.0466,-0.096134
-57.09468,-0.042585
-57.14276,-0.091797
-57.19084,-0.101837
-57.23891,-0.073371
-57.28699,-0.082376
-57.33507,-0.069476
-57.38315,-0.131832
-57.43123,-0.290792
-57.4793,-0.137374
-57.52738,0.063505
-57.57546,-0.049124
-57.62354,-0.08785
-57.67162,-0.070196
-57.71969,-0.152555
-57.76777,-0.043275
-57.81585,0.165999
-57.86393,0.064387
-57.91201,-0.095699
-57.96008,0.104605
-58.00816,0.308671
-58.05624,0.178669
-58.10432,0.066614
-58.1524,0.13267
-58.20047,0.134594
-58.24855,0.053901
-58.29663,-0.009431
-58.34471,-0.092569
-58.39279,-0.120637
-58.44086,-0.014738
-58.48894,0.116371
-58.53702,0.159879
-58.5851,-0.004904
-58.63318,-0.008376
-58.68125,0.130465
-58.72933,-0.162629
-58.77741,-0.353555
-58.82549,-0.156231
-58.87357,-0.063581
-58.92164,-0.147293
-58.96972,-0.186301
-59.0178,-0.056963
-59.06588,0.005184
-59.11396,-0.032655
-59.16203,-0.051301
-59.21011,-0.182632
-59.25819,-0.314615
-59.30627,-0.124182
-59.35435,0.160645
-59.40242,0.097611
-59.4505,-0.044693
-59.49858,0.095653
-59.54666,0.204507
-59.59474,0.047213
-59.64281,-0.046976
-59.69089,-0.082209
-59.73897,-0.124469
-59.78705,-0.099108
-59.83512,-0.107865
-59.8832,-0.149807
-59.93128,-0.250249
-59.97936,-0.231571
-60.02744,-0.128437
-60.07552,0.032915
-60.12359,0.113078
-60.17167,-0.142573
-60.21975,-0.299109
-60.26783,-0.246582
-60.31591,-0.149293
-60.36398,-0.075739
-60.41206,-0.057264
-60.46014,0.103042
-60.50822,0.168755
-60.55629,0.008578
-60.60437,0.006443
-60.65245,0.145097
-60.70053,0.171016
-60.74861,0.045226
-60.79668,-0.004443
-60.84476,0.07363
-60.89284,0.035616
-60.94092,0.089793
-60.989,0.198837
-61.03708,0.135556
-61.08515,0.115883
-61.13323,-0.015485
-61.18131,-0.211093
-61.22939,-0.209502
-61.27746,-0.196849
-61.32554,-0.188168
-61.37362,-0.004738
-61.4217,0.135362
-61.46978,0.017673
-61.51785,-0.027334
-61.56593,-0.066605
-61.61401,-0.301705
-61.66209,-0.314634
-61.71017,-0.087418
-61.75825,0.03163
-61.80632,0.087712
-61.8544,0.226181
-61.90248,0.34207
-61.95056,0.132894
-61.99864,-0.095309
-62.04671,-0.032706
-62.09479,-0.021403
-62.14287,-0.039623
-62.19095,0.039983
-62.23902,0.068946
-62.2871,0.003408
-62.33518,-0.000455
-62.38326,0.005747
-62.43134,-0.053401
-62.47942,-0.039316
-62.52749,-0.057175
-62.57557,-0.109786
-62.62365,0.011475
-62.67173,0.174217
-62.7198,0.197834
-62.76788,0.079743
-62.81596,-0.044802
-62.86404,-0.055203
-62.91212,-0.043206
-62.96019,-0.073696
-63.00827,-0.014184
-63.05635,0.121488
-63.10443,-0.042708
-63.15251,-0.2247
-63.20058,-0.062495
-63.24866,0.118182
-63.29674,0.144955
-63.34482,0.038852
-63.3929,-0.181688
-63.44097,-0.25521
-63.48905,-0.037845
-63.53713,0.110589
-63.58521,0.133505
-63.63329,0.180031
-63.68136,0.260257
-63.72944,0.217922
-63.77752,-0.035679
-63.8256,-0.106416
-63.87368,0.144566
-63.92175,0.163817
-63.96983,-0.017577
-64.01791,0.024304
-64.06599,-0.043637
-64.11407,-0.259469
-64.16214,-0.306726
-64.21022,-0.260487
-64.2583,-0.364204
-64.30638,-0.300663
-64.35446,0.069017
-64.40253,0.178404
-64.45061,0.135049
-64.49869,0.201558
-64.54677,0.038875
-64.59485,-0.161817
-64.64292,-0.160612
-64.691,-0.108473
-64.73908,0.076865
-64.78716,0.075358
-64.83524,-0.095287
-64.88331,-0.114189
-64.93139,-0.092039
-64.97947,-0.086086
-65.02755,-0.100662
-65.07563,-0.063269
-65.1237,-0.102395
-65.17178,-0.221437
-65.21986,-0.176887
-65.26794,0.01222
-65.31602,0.045764
-65.36409,-0.126459
-65.41217,-0.194058
-65.46025,-0.164737
-65.50833,-0.212604
-65.55641,-0.186755
-65.60448,0.016837
-65.65256,0.152104
-65.70064,0.089758
-65.74872,-0.038317
-65.7968,0.050354
-65.84487,0.159041
-65.89295,-0.037737
-65.94103,-0.120991
-65.98911,-0.114712
-66.03718,-0.278215
-66.08526,-0.360298
-66.13334,-0.278484
-66.18142,-0.207797
-66.2295,-0.196283
-66.27757,0.021173
-66.32565,0.196977
-66.37373,0.105157
-66.42181,-0.03832
-66.46989,-0.137917
-66.51797,-0.121441
-66.56604,-0.14971
-66.61412,-0.263214
-66.6622,-0.253316
-66.71028,-0.063265
-66.75835,0.016993
-66.80643,0.025855
-66.85451,0.123542
-66.90259,0.134422
-66.95067,-0.010167
-66.99874,-0.129216
-67.04682,-0.067466
-67.0949,-0.049086
-67.14298,-0.145565
-67.19106,-0.29747
-67.23914,-0.336888
-67.28721,-0.188065
-67.33529,0.0683
-67.38337,0.293498
-67.43145,0.203605
-67.47952,0.11738
-67.5276,0.129548
-67.57568,0.002189
-67.62376,-0.050182
-67.67184,0.025618
-67.71992,0.031932
-67.76799,-0.121362
-67.81607,-0.195931
-67.86415,0.057621
-67.91223,0.407021
-67.96031,0.461792
-68.00838,0.211226
-68.05646,-0.088914
-68.10454,-0.27245
-68.15262,-0.251868
-68.20069,-0.071335
-68.24877,0.119661
-68.29685,0.119657
-68.34493,-0.089222
-68.39301,-0.16726
-68.44109,-0.093429
-68.48916,-0.058135
-68.53724,-0.020244
-68.58532,-0.029792
-68.6334,-0.103557
-68.68148,-0.127658
-68.72955,-0.067587
-68.77763,0.101098
-68.82571,0.203874
-68.87379,0.015718
-68.92186,-0.151706
-68.96994,-0.015417
-69.01802,0.157263
-69.0661,0.224499
-69.11418,0.150729
-69.16225,-0.045124
-69.21033,-0.120976
-69.25841,-0.094272
-69.30649,-0.109113
-69.35457,-0.218842
-69.40264,-0.338349
-69.45072,-0.271023
-69.4988,-0.018528
-69.54688,0.141959
-69.59496,-0.03197
-69.64303,-0.137956
-69.69111,0.089895
-69.73919,0.082132
-69.78727,-0.02609
-69.83535,0.151253
-69.88342,0.195272
-69.9315,0.104034
-69.97958,0.094585
-70.02766,0.045846
-70.07574,0.0102
-70.12381,0.05016
-70.17189,0.134317
-70.21997,0.106874
-70.26805,-0.150635
-70.31613,-0.357215
-70.3642,-0.294046
-70.41228,-0.002097
-70.46036,0.165783
-70.50844,0.000202
-70.55652,-0.130055
-70.60459,0.016064
-70.65267,0.164734
-70.70075,0.169599
-70.74883,0.208908
-70.79691,0.271376
-70.84498,0.171537
-70.89306,0.025285
-70.94114,0.092363
-70.98922,0.023741
-71.0373,-0.227741
-71.08537,-0.222318
-71.13345,-0.142841
-71.18153,-0.103281
-71.22961,-0.103973
-71.27769,-0.222509
-71.32576,-0.17992
-71.37384,0.026263
-71.42192,0.066052
-71.47,-0.100642
-71.51808,-0.173388
-71.56615,-0.085923
-71.61423,-0.074222
-71.66231,-0.004108
-71.71039,0.236072
-71.75847,0.277886
-71.80654,0.092477
-71.85462,0.038661
-71.9027,0.127558
-71.95078,0.137036
-71.99886,0.029034
-72.04693,-0.068843
-72.09501,-0.158182
-72.14309,-0.207832
-72.19117,-0.065726
-72.23924,0.023876
-72.28732,-0.04825
-72.3354,0.02496
-72.38348,0.18505
-72.43156,0.133808
-72.47964,-0.085468
-72.52771,-0.218993
-72.57579,-0.263585
-72.62387,-0.171379
-72.67195,-0.057917
-72.72003,-0.031649
-72.7681,0.143152
-72.81618,0.306022
-72.86426,0.267563
-72.91234,0.11671
-72.96041,-0.041025
-73.00849,-0.153227
-73.05657,-0.198344
-73.10465,-0.078794
-73.15273,0.014418
-73.20081,-0.068752
-73.24888,-0.015226
-73.29696,0.06678
-73.34504,0.072329
-73.39312,0.208563
-73.44119,0.226711
-73.48927,0.150023
-73.53735,-0.000946
-73.58543,-0.260355
-73.63351,-0.288278
-73.68158,-0.179788
-73.72966,-0.117647
-73.77774,-0.10089
-73.82582,-0.06012
-73.8739,-0.051358
-73.92198,-0.291521
-73.97005,-0.408981
-74.01813,-0.166094
-74.06621,-0.05243
-74.11429,-0.171023
-74.16236,-0.27482
-74.21044,-0.199782
-74.25852,-0.050895
-74.3066,-0.073818
-74.35468,-0.07956
-74.40275,-0.085124
-74.45083,-0.303256
-74.49891,-0.419215
-74.54699,-0.130634
-74.59507,0.102044
-74.64315,-0.005087
-74.69122,-0.15127
-74.7393,-0.261681
-74.78738,-0.280814
-74.83546,-0.180357
-74.88353,-0.047418
-74.93161,0.016393
-74.97969,-0.133671
-75.02777,-0.220534
-75.07585,-0.108933
-75.12392,-0.109172
-75.172,-0.083106
-75.22008,-0.019342
-75.26816,-0.061135
-75.31624,-0.055744
-75.36431,0.012956
-75.41239,0.212736
-75.46047,0.407857
-75.50855,0.316174
-75.55663,0.241734
-75.6047,0.388958
-75.65278,0.210861
-75.70086,-0.106515
-75.74894,0.022364
-75.79702,0.125922
-75.84509,0.0739
-75.89317,0.007775
-75.94125,-0.2327
-75.98933,-0.244455
-76.03741,-0.021493
-76.08548,0.045242
-76.13356,0.01671
-76.18164,0.015971
-76.22972,-0.017935
-76.2778,-0.089118
-76.32587,0.001678
-76.37395,0.083943
-76.42203,-0.013946
-76.47011,-0.062297
-76.51819,-0.042559
-76.56626,0.047595
-76.61434,0.191203
-76.66242,0.114199
-76.7105,0.055455
-76.75858,0.154975
-76.80665,0.096421
-76.85473,0.044868
-76.90281,0.065009
-76.95089,0.029717
-76.99897,0.059484
-77.04704,0.156986
-77.09512,0.134763
-77.1432,-0.024219
-77.19128,-0.182856
-77.23936,-0.12827
-77.28743,0.081854
-77.33551,0.134267
-77.38359,0.118526
-77.43167,0.109049
-77.47975,0.177765
-77.52782,0.198798
-77.5759,-0.089889
-77.62398,-0.225611
-77.67206,0.038407
-77.72014,0.128342
-77.76821,0.035106
-77.81629,0.126852
-77.86437,0.110194
-77.91245,-0.000242
-77.96053,0.011896
-78.0086,0.005332
-78.05668,-0.042086
-78.10476,0.066017
-78.15284,0.299053
-78.20091,0.239314
-78.24899,0.071729
-78.29707,0.037787
-78.34515,-0.076821
-78.39323,0.042069
-78.4413,0.274525
-78.48938,0.185898
-78.53746,0.069794
-78.58554,0.074139
-78.63362,0.084688
-78.6817,0.059157
-78.72977,-0.012975
-78.77785,-0.053159
-78.82593,-0.007436
-78.87401,0.098801
-78.92208,0.153695
-78.97016,0.149997
-79.01824,0.141704
-79.06632,0.113951
-79.1144,0.025427
-79.16248,-0.084429
-79.21055,-0.17076
-79.25863,-0.141675
-79.30671,0.0499
-79.35479,0.135687
-79.40287,0.096524
-79.45094,0.085969
-79.49902,0.063597
-79.5471,0.036114
-79.59518,0.052571
-79.64325,0.125776
-79.69133,0.134993
-79.73941,0.011145
-79.78749,-0.182836
-79.83557,-0.328718
-79.88365,-0.254242
-79.93172,-0.121264
-79.9798,-0.110695
-80.02788,-0.06314
-80.07596,0.07423
-80.12404,0.145953
-80.17211,0.060253
-80.22019,0.000572
-80.26827,0.129796
-80.31635,0.236534
-80.36442,0.1525
-80.4125,-0.030835
-80.46058,-0.151987
-80.50866,-0.106178
-80.55674,0.007943
-80.60482,-0.071128
-80.65289,-0.121716
-80.70097,0.104842
-80.74905,0.169254
-80.79713,-0.001784
-80.84521,-0.182229
-80.89328,-0.15863
-80.94136,0.101432
-80.98944,0.084129
-81.03752,-0.053661
-81.08559,0.021315
-81.13367,0.070158
-81.18175,0.176391
-81.22983,0.281625
-81.27791,0.254545
-81.32598,0.140454
-81.37406,-0.015331
-81.42214,-0.084736
-81.47022,-0.039748
-81.5183,0.022273
-81.56637,-0.074282
-81.61445,-0.13102
-81.66253,0.074189
-81.71061,0.112591
-81.75869,-0.129516
-81.80676,-0.145295
-81.85484,-0.051139
-81.90292,-0.026335
-81.951,0.143025
-81.99908,0.214955
-82.04715,0.0634
-82.09523,-0.03576
-82.14331,-0.006899
-82.19139,0.030114
-82.23947,-0.038864
-82.28754,-0.135462
-82.33562,-0.122383
-82.3837,-0.014942
-82.43178,0.035257
-82.47986,-0.046239
-82.52793,-0.011499
-82.57601,0.081842
-82.62409,0.05373
-82.67217,0.080572
-82.72025,0.127478
-82.76832,0.157475
-82.8164,0.184204
-82.86448,0.142831
-82.91256,0.07006
-82.96064,-0.012016
-83.00871,-0.085425
-83.05679,0.029489
-83.10487,0.22531
-83.15295,0.072858
-83.20103,-0.15781
-83.2491,-0.070581
-83.29718,0.160385
-83.34526,0.127301
-83.39334,-0.081244
-83.44142,0.07095
-83.48949,0.290893
-83.53757,0.210086
-83.58565,0.175885
-83.63373,0.243171
-83.68181,0.055875
-83.72988,-0.252263
-83.77796,-0.334505
-83.82604,-0.248503
-83.87412,-0.08261
-83.9222,0.065656
-83.97027,0.112028
-84.01835,0.069434
-84.06643,0.117766
-84.11451,0.245512
-84.16259,0.310341
-84.21066,0.394766
-84.25874,0.242811
-84.30682,-0.062508
-84.3549,-0.170248
-84.40297,-0.173475
-84.45105,-0.148956
-84.49913,-0.030466
-84.54721,0.104832
-84.59529,0.231921
-84.64337,0.263938
-84.69144,0.16967
-84.73952,0.120587
-84.7876,0.098366
-84.83568,0.126316
-84.88375,0.011284
-84.93183,-0.133885
-84.97991,-0.033537
-85.02799,0.152291
-85.07607,0.309057
-85.12414,0.252219
-85.17222,0.091686
-85.2203,0.090233
-85.26838,0.196055
-85.31646,0.295053
-85.36454,0.226223
-85.41261,0.126947
-85.46069,0.151097
-85.50877,0.115404
-85.55685,0.0863
-85.60492,0.066279
-85.653,-0.015809
-85.70108,0.0136
-85.74916,0.034342
-85.79724,-0.047788
-85.84531,-0.068092
-85.89339,0.089097
-85.94147,0.238951
-85.98955,0.163742
-86.03763,-0.030655
-86.08571,-0.09274
-86.13378,-0.084159
-86.18186,-0.221853
-86.22994,-0.218035
-86.27802,-0.192539
-86.32609,-0.337432
-86.37417,-0.233114
-86.42225,-0.120313
-86.47033,-0.189623
-86.51841,-0.013885
-86.56649,0.125601
-86.61456,0.208667
-86.66264,0.310394
-86.71072,0.106648
-86.7588,0.012329
-86.80688,0.024472
-86.85495,-0.057792
-86.90303,0.003342
-86.95111,0.070602
-86.99919,0.089724
-87.04726,0.068158
-87.09534,-0.025167
-87.14342,0.048148
-87.1915,0.089441
-87.23958,0.002978
-87.28766,0.029066
-87.33573,0.045621
-87.38381,0.078382
-87.43189,-0.015331
-87.47997,-0.18351
-87.52804,-0.084534
-87.57612,0.060573
-87.6242,0.092818
-87.67228,-0.017312
-87.72036,-0.154758
-87.76843,-0.113927
-87.81651,-0.009164
-87.86459,0.049243
-87.91267,-0.063752
-87.96075,-0.133747
-88.00882,-0.088527
-88.0569,-0.094428
-88.10498,0.06899
-88.15306,0.295515
-88.20114,0.3392
-88.24921,0.2878
-88.29729,0.21603
-88.34537,-0.002996
-88.39345,-0.135845
-88.44153,-0.05238
-88.4896,-0.140491
-88.53768,-0.118573
-88.58576,0.188936
-88.63384,0.102421
-88.68192,-0.07653
-88.72999,-0.003294
-88.77807,-0.015377
-88.82615,-0.017891
-88.87423,-0.107533
-88.92231,-0.197488
-88.97038,-0.166512
-89.01846,-0.030106
-89.06654,0.108948
-89.11462,0.076856
-89.1627,0.028081
-89.21077,-0.001879
-89.25885,-0.069223
-89.30693,-0.1254
-89.35501,-0.087084
-89.40309,-0.140353
-89.45116,-0.235381
-89.49924,-0.033021
-89.54732,0.187888
-89.5954,0.141818
-89.64348,0.103563
-89.69155,0.099265
-89.73963,-0.017078
-89.78771,-0.005452
-89.83579,0.108995
-89.88387,0.196732
-89.93194,0.249043
-89.98002,0.077966
-90.0281,-0.179685
-90.07618,-0.090023
-90.12426,0.086853
-90.17233,-0.085227
-90.22041,-0.191833
-90.26849,-0.093759
-90.31657,-0.112723
-90.36465,-0.073729
-90.41272,0.091042
-90.4608,0.008951
-90.50888,-0.119434
-90.55696,0.010995
-90.60504,0.08423
-90.65311,0.026589
-90.70119,0.02461
-90.74927,0.010822
-90.79735,0.020768
-90.84543,0.113355
-90.8935,0.127744
-90.94158,-0.074916
-90.98966,-0.18676
-91.03774,-0.077098
-91.08581,-0.075832
-91.13389,0.030934
-91.18197,0.22688
-91.23005,0.067744
-91.27813,-0.221863
-91.32621,-0.136066
-91.37428,0.093688
-91.42236,0.052707
-91.47044,-0.003961
-91.51852,0.112371
-91.5666,0.192477
-91.61467,0.192711
-91.66275,0.167945
-91.71083,0.141282
-91.75891,0.15787
-91.80698,0.153756
-91.85506,0.076765
-91.90314,-0.060962
-91.95122,-0.06711
-91.9993,0.024399
-92.04738,-0.105162
-92.09545,-0.278398
-92.14353,-0.158715
-92.19161,0.007088
-92.23969,0.045502
-92.28776,0.004245
-92.33584,-0.1351
-92.38392,-0.172649
-92.432,-0.171076
-92.48008,-0.079189
-92.52815,0.023689
-92.57623,-0.074612
-92.62431,0.004796
-92.67239,0.074843
-92.72047,-0.061963
-92.76855,-0.067801
-92.81662,0.023495
-92.8647,-0.003917
-92.91278,-0.126407
-92.96086,0.022369
-93.00893,0.305304
-93.05701,0.131822
-93.10509,-0.17498
-93.15317,0.040028
-93.20125,0.279648
-93.24932,0.179752
-93.2974,0.120504
-93.34548,0.088847
-93.39356,0.032605
-93.44164,-0.035395
-93.48972,-0.183039
-93.53779,-0.20053
-93.58587,0.001061
-93.63395,0.021842
-93.68203,-0.130074
-93.7301,-0.094143
-93.77818,-0.069633
-93.82626,-0.065978
-93.87434,0.0976
-93.92242,0.160358
-93.97049,0.095034
-94.01857,-0.033222
-94.06665,-0.07261
-94.11473,0.088078
-94.16281,0.10138
-94.21088,-0.0723
-94.25896,-0.066582
-94.30704,0.103455
-94.35512,0.19884
-94.4032,0.193255
-94.45127,0.149121
-94.49935,0.188196
-94.54743,0.140325
-94.59551,-0.091184
-94.64359,-0.1691
-94.69166,-0.038701
-94.73974,0.047443
-94.78782,0.058734
-94.8359,0.109994
-94.88398,0.059232
-94.93205,-0.145673
-94.98013,-0.244978
-95.02821,-0.233323
-95.07629,-0.143544
-95.12437,-0.036525
-95.17244,-0.00684
-95.22052,0.055582
-95.2686,0.068605
-95.31668,-0.028534
-95.36476,-0.091127
-95.41283,-0.004483
-95.46091,0.12343
-95.50899,0.156135
-95.55707,0.212134
-95.60515,0.248744
-95.65322,0.267106
-95.7013,0.211745
-95.74938,-0.018122
-95.79746,-0.008076
-95.84554,0.110388
-95.89361,0.101703
-95.94169,-0.031542
-95.98977,-0.311922
-96.03785,-0.235619
-96.08593,0.003935
-96.134,0.080685
-96.18208,0.258229
-96.23016,0.214812
-96.27824,-0.020886
-96.32632,0.070791
-96.37439,0.088065
-96.42247,-0.165325
-96.47055,-0.109669
-96.51863,0.066561
-96.56671,0.108237
-96.61478,0.111072
-96.66286,-0.003733
-96.71094,-0.018889
-96.75902,-0.087739
-96.8071,-0.1894
-96.85517,-0.095442
-96.90325,-0.064935
-96.95133,-0.093139
-96.99941,-8.00E-06
-97.04748,0.055542
-97.09556,-0.066038
-97.14364,0.00279
-97.19172,0.168756
-97.2398,0.00015
-97.28787,-0.219409
-97.33595,-0.142784
-97.38403,-0.077641
-97.43211,-0.24741
-97.48019,-0.172522
-97.52827,0.159258
-97.57634,0.105077
-97.62442,-0.175491
-97.6725,-0.126724
-97.72058,0.044503
-97.76865,0.072294
-97.81673,0.007242
-97.86481,-0.254921
-97.91289,-0.426174
-97.96097,-0.161257
-98.00905,0.177382
-98.05712,0.354881
-98.1052,0.343453
-98.15328,0.163063
-98.20136,0.034511
-98.24944,0.004917
-98.29751,-0.027244
-98.34559,-0.016707
-98.39367,0.079428
-98.44175,0.044898
-98.48982,-0.122431
-98.5379,-0.147446
-98.58598,0.0395
-98.63406,0.123478
-98.68214,0.05895
-98.73022,0.015903
-98.77829,-0.071421
-98.82637,-0.086607
-98.87445,-0.14453
-98.92253,-0.257218
-98.97061,-0.104703
-99.01868,0.000398
-99.06676,-0.050992
-99.11484,-0.11537
-99.16292,-0.264512
-99.21099,-0.16549
-99.25907,-0.024935
-99.30715,-0.048267
-99.35523,0.015577
-99.40331,-0.040322
-99.45139,-0.007449
-99.49946,0.24119
-99.54754,0.250556
-99.59562,0.070192
-99.6437,0.021836
-99.69178,-0.007595
-99.73985,-0.19882
-99.78793,-0.22341
-99.83601,-0.089209
-99.88409,-0.045949
-99.93216,-0.075068
-99.98024,-0.167778
-100.0283,-0.158077
-100.0764,-0.060651
-100.1245,0.026554
-100.1726,0.035183
-100.2206,0.072072
-100.2687,0.219823
-100.3168,0.216104
-100.3649,0.208141
-100.4129,0.232131
-100.461,0.103507
-100.5091,0.223786
-100.5572,0.487848
-100.6053,0.346698
-100.6533,0.024185
-100.7014,-0.225852
-100.7495,-0.391972
-100.7976,-0.256423
-100.8457,-0.1053
-100.8937,-0.130505
-100.9418,-0.007532
-100.9899,0.068366
-101.038,0.031159
-101.086,-0.032042
-101.1341,-0.145074
-101.1822,-0.139288
-101.2303,-0.09053
-101.2784,-0.110527
-101.3264,-0.020038
-101.3745,0.201858
-101.4226,0.204188
-101.4707,0.108437
-101.5187,0.143492
-101.5668,0.088021
-101.6149,-0.046289
-101.663,-0.051834
-101.7111,0.012936
-101.7591,0.033296
-101.8072,0.142205
-101.8553,0.252527
-101.9034,0.250719
-101.9514,0.072412
-101.9995,-0.204875
-102.0476,-0.197249
-102.0957,-0.094474
-102.1437,0.041558
-102.1918,0.150197
-102.2399,0.094753
-102.288,0.129504
-102.3361,0.097942
-102.3841,-0.000873
-102.4322,0.003211
-102.4803,0.051196
-102.5284,0.0076
-102.5764,0.0361
-102.6245,0.153642
-102.6726,0.03157
-102.7207,-0.125543
-102.7688,-0.171864
-102.8168,-0.188872
-102.8649,-0.149919
-102.913,-0.16202
-102.9611,-0.08837
-103.0092,0.02864
-103.0572,0.010144
-103.1053,0.110884
-103.1534,0.151969
-103.2015,-0.116164
-103.2495,-0.279477
-103.2976,-0.116385
-103.3457,-0.052228
-103.3938,-0.186286
-103.4419,-0.184339
-103.4899,-0.158794
